timestamp,util,mem_used,temp,power,sm_clk
2026/09/23 21:15:27.888, 100, 6965, 53, 200.67, 1995
2026/09/23 21:15:28.950, 100, 6952, 53, 202.54, 1995
2026/09/23 21:15:30.014, 100, 6953, 53, 200.60, 1995
2026/09/23 21:15:31.071, 100, 6953, 53, 201.21, 1995
2026/09/23 21:15:32.130, 100, 6953, 53, 201.24, 1995
2026/09/23 21:15:33.191, 100, 6953, 54, 202.68, 1995
2026/09/23 21:15:34.251, 100, 6964, 54, 202.83, 1995
2026/09/23 21:15:35.309, 100, 6960, 54, 201.31, 1995
2026/09/23 21:15:36.369, 100, 6950, 54, 201.21, 1995
2026/09/23 21:15:37.432, 100, 6954, 54, 201.48, 1995
2026/09/23 21:15:38.497, 100, 6954, 55, 201.62, 1995
2026/09/23 21:15:39.554, 100, 6951, 54, 201.18, 1995
2026/09/23 21:15:40.611, 100, 6950, 55, 200.59, 1995
2026/09/23 21:15:41.672, 100, 6950, 55, 202.44, 1995
2026/09/23 21:15:42.737, 100, 6950, 55, 201.87, 1995
2026/09/23 21:15:43.798, 100, 6964, 55, 196.84, 1995
2026/09/23 21:15:44.859, 100, 6963, 56, 203.26, 1995
2026/09/23 21:15:45.915, 100, 6960, 55, 202.34, 1995
2026/09/23 21:15:46.971, 100, 6952, 55, 201.40, 1995
2026/09/23 21:15:48.030, 100, 6951, 56, 202.27, 1995
2026/09/23 21:15:49.086, 100, 6951, 56, 201.40, 1995
2026/09/23 21:15:50.146, 100, 6951, 56, 202.66, 1995
2026/09/23 21:15:51.211, 100, 6952, 56, 203.40, 1995
2026/09/23 21:15:52.269, 100, 6978, 57, 203.21, 1995
2026/09/23 21:15:53.323, 100, 6972, 57, 202.82, 1995
2026/09/23 21:15:54.382, 100, 6966, 57, 203.50, 1995
2026/09/23 21:15:55.439, 100, 6959, 57, 203.89, 1995
2026/09/23 21:15:56.500, 100, 6956, 57, 204.24, 1995
2026/09/23 21:15:57.560, 100, 6954, 58, 204.25, 1995
2026/09/23 21:15:58.620, 100, 6954, 57, 201.86, 1980
2026/09/23 21:15:59.681, 100, 6951, 57, 202.16, 1980
2026/09/23 21:16:00.736, 100, 6951, 58, 201.33, 1980
2026/09/23 21:16:01.792, 100, 6950, 58, 200.15, 1980
2026/09/23 21:16:02.859, 100, 6950, 58, 200.56, 1980
2026/09/23 21:16:03.919, 100, 6961, 58, 199.36, 1980
2026/09/23 21:16:04.979, 100, 6962, 58, 199.58, 1980
2026/09/23 21:16:06.040, 100, 6958, 58, 199.61, 1980
2026/09/23 21:16:07.097, 100, 6951, 58, 199.94, 1980
2026/09/23 21:16:08.156, 100, 6950, 58, 201.04, 1980
2026/09/23 21:16:09.223, 100, 6950, 58, 200.35, 1980
2026/09/23 21:16:10.281, 100, 6949, 59, 199.84, 1980
2026/09/23 21:16:11.341, 100, 6946, 59, 200.83, 1980
2026/09/23 21:16:12.409, 100, 6951, 59, 199.67, 1980
2026/09/23 21:16:13.477, 100, 6953, 59, 195.39, 1980
2026/09/23 21:16:14.535, 100, 6964, 59, 197.55, 1980
2026/09/23 21:16:15.595, 100, 6960, 58, 199.39, 1980
2026/09/23 21:16:16.654, 100, 6953, 59, 199.71, 1980
2026/09/23 21:16:17.711, 100, 6953, 59, 198.78, 1980
2026/09/23 21:16:18.767, 100, 6952, 59, 200.79, 1980
2026/09/23 21:16:19.826, 100, 6950, 59, 199.25, 1980
2026/09/23 21:16:20.884, 100, 6950, 59, 201.27, 1980
2026/09/23 21:16:21.941, 100, 6950, 59, 201.04, 1980
2026/09/23 21:16:22.997, 100, 6948, 59, 201.33, 1980
2026/09/23 21:16:24.075, 100, 6957, 60, 201.18, 1980
